,trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
1607,20180430175849778,371,2018-04-30 17:58:49+00:00,Hearst Ave at Euclid Ave,256,2018-04-30 18:05:01+00:00,Downtown Berkeley BART,245,778,,Subscriber,,37.87511169286445,-122.26055324077606,37.8703477,-122.2677637,1993,Female,Yes,POINT(-122.260553240776 37.8751116928645),POINT(-122.2677637 37.8703477)
1608,20180430175849625,412,2018-04-30 17:58:49+00:00,11th St at Bryant St,88,2018-04-30 18:05:41+00:00,Valencia St at 16th St,98,625,,Subscriber,,37.7700298,-122.4117258,37.765052,-122.4218661,1987,Male,No,POINT(-122.4117258 37.7700298),POINT(-122.4218661 37.765052)
1609,201804301758461456,1128,2018-04-30 17:58:46+00:00,S Van Ness Ave at Market St,59,2018-04-30 18:17:35+00:00,San Francisco Caltrain (Townsend St at 4th St),30,1456,,Customer,,37.774814,-122.418954,37.776598,-122.395282,1978,Male,No,POINT(-122.418954 37.774814),POINT(-122.395282 37.776598)
1610,201804301758411097,312,2018-04-30 17:58:41+00:00,19th Street BART Station,182,2018-04-30 18:03:53+00:00,Grand Ave at Perkins St,196,1097,,Subscriber,,37.8090126,-122.2682473,37.80889393398715,-122.25646018981932,1984,Male,No,POINT(-122.2682473 37.8090126),POINT(-122.256460189819 37.8088939339872)
1611,201804301758384023,1016,2018-04-30 17:58:38+00:00,16th St Mission BART Station 2,223,2018-04-30 18:15:35+00:00,Eureka Valley Recreation Center,118,4023,,Subscriber,,37.7647652154977,-122.42009103298186,37.7591769,-122.4369431,1983,Male,No,POINT(-122.420091032982 37.7647652154977),POINT(-122.4369431 37.7591769)
1612,201804301758382439,303,2018-04-30 17:58:38+00:00,Market St at 10th St,58,2018-04-30 18:03:42+00:00,McCoppin St at Valencia St,76,2439,,Subscriber,,37.776619,-122.417385,37.77166246221617,-122.42242321372034,1986,Female,No,POINT(-122.417385 37.776619),POINT(-122.42242321372 37.7716624622162)
1613,201804301758333055,620,2018-04-30 17:58:33+00:00,Montgomery St BART Station (Market St at 2nd St),21,2018-04-30 18:08:53+00:00,Howard St at Beale St,22,3055,,Subscriber,,37.7896254,-122.400811,37.789756,-122.394643,1987,Male,No,POINT(-122.400811 37.7896254),POINT(-122.394643 37.789756)
1614,201804301758311460,1047,2018-04-30 17:58:31+00:00,3rd St at Townsend St,66,2018-04-30 18:15:59+00:00,Valencia St at 16th St,98,1460,,Subscriber,,37.77874161153677,-122.39274082710836,37.765052,-122.4218661,1985,Male,No,POINT(-122.392740827108 37.7787416115368),POINT(-122.4218661 37.765052)
1615,20180430175818633,265,2018-04-30 17:58:18+00:00,16th St Mission BART Station 2,223,2018-04-30 18:02:43+00:00,19th St at Florida St,124,633,,Subscriber,,37.7647652154977,-122.42009103298186,37.7604469,-122.410807,1979,Female,No,POINT(-122.420091032982 37.7647652154977),POINT(-122.410807 37.7604469)
1616,201804301758151259,581,2018-04-30 17:58:15+00:00,19th St at Florida St,124,2018-04-30 18:07:56+00:00,17th St at Valencia St,109,1259,,Subscriber,,37.7604469,-122.410807,37.7633158,-122.4219039,1988,Female,No,POINT(-122.410807 37.7604469),POINT(-122.4219039 37.7633158)
1617,201804301758151880,665,2018-04-30 17:58:15+00:00,San Jose Diridon Station,312,2018-04-30 18:09:20+00:00,San Jose City Hall,309,1880,,Subscriber,,37.329732,-121.901782,37.337391,-121.886995,1980,Male,Yes,POINT(-121.901782 37.329732),POINT(-121.886995 37.337391)
1618,201804301758093844,944,2018-04-30 17:58:09+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2018-04-30 18:13:53+00:00,Townsend St at 7th St,90,3844,,Subscriber,,37.795392,-122.394203,37.771058,-122.402717,1991,Male,No,POINT(-122.394203 37.795392),POINT(-122.402717 37.771058)
1619,201804301758041578,234,2018-04-30 17:58:04+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2018-04-30 18:01:59+00:00,Townsend St at 7th St,90,1578,,Subscriber,,37.7766392,-122.3955263,37.771058,-122.402717,1987,Male,No,POINT(-122.3955263 37.7766392),POINT(-122.402717 37.771058)
1620,201804301758013918,1356,2018-04-30 17:58:01+00:00,14th St at Mission St,97,2018-04-30 18:20:37+00:00,Valencia St at 22nd St,133,3918,,Customer,,37.7682646,-122.4201102,37.7552126,-122.4209752,,,No,POINT(-122.4201102 37.7682646),POINT(-122.4209752 37.7552126)
1621,201804301757571622,842,2018-04-30 17:57:57+00:00,Fulton St at Bancroft Way,247,2018-04-30 18:11:59+00:00,Dover St at 57th St,188,1622,,Subscriber,,37.8677892,-122.2658964,37.8426295,-122.267738,1985,Female,No,POINT(-122.2658964 37.8677892),POINT(-122.267738 37.8426295)
1622,201804301757494011,471,2018-04-30 17:57:49+00:00,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-04-30 18:05:41+00:00,8th St at Ringold St,60,4011,,Subscriber,,37.78487208436062,-122.40087568759915,37.77452040113685,-122.4094493687153,1988,Male,No,POINT(-122.400875687599 37.7848720843606),POINT(-122.409449368715 37.7745204011368)
1623,201804301757394028,691,2018-04-30 17:57:39+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-04-30 18:09:11+00:00,McAllister St at Baker St,52,4028,,Subscriber,,37.7810737,-122.4117382,37.7774157,-122.4418376,1988,Female,No,POINT(-122.4117382 37.7810737),POINT(-122.4418376 37.7774157)
1624,20180430175732652,621,2018-04-30 17:57:32+00:00,Montgomery St BART Station (Market St at 2nd St),21,2018-04-30 18:07:53+00:00,Market St at 10th St,58,652,,Subscriber,,37.7896254,-122.400811,37.776619,-122.417385,1987,Male,No,POINT(-122.400811 37.7896254),POINT(-122.417385 37.776619)
1625,20180430175731239,135,2018-04-30 17:57:31+00:00,Bryant St at 2nd St,343,2018-04-30 17:59:46+00:00,Beale St at Harrison St,27,239,,Subscriber,,37.783171989315306,-122.39357203245164,37.7880593,-122.3918648,1990,Male,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.3918648 37.7880593)
1626,201804301757293088,685,2018-04-30 17:57:29+00:00,Valencia St at Cesar Chavez St,141,2018-04-30 18:08:55+00:00,18th St at Noe St,119,3088,,Subscriber,,37.7479981,-122.4202187,37.7610471,-122.4326417,1972,Male,No,POINT(-122.4202187 37.7479981),POINT(-122.4326417 37.7610471)
1627,201804301757223732,204,2018-04-30 17:57:22+00:00,Garfield Square (25th St at Harrison St),139,2018-04-30 18:00:47+00:00,Harrison St at 20th St,129,3732,,Subscriber,,37.7510171,-122.4119009,37.758862,-122.412544,1986,Male,No,POINT(-122.4119009 37.7510171),POINT(-122.412544 37.758862)
1628,201804301757163716,232,2018-04-30 17:57:16+00:00,Folsom St at 9th St,78,2018-04-30 18:01:09+00:00,Market St at 10th St,58,3716,,Customer,,37.7737172,-122.4116467,37.776619,-122.417385,,,No,POINT(-122.4116467 37.7737172),POINT(-122.417385 37.776619)
1629,201804301757082682,176,2018-04-30 17:57:08+00:00,Almaden Blvd at San Fernando St,313,2018-04-30 18:00:04+00:00,San Jose Diridon Station,312,2682,,Subscriber,,37.331415,-121.8932,37.329732,-121.901782,1976,Male,No,POINT(-121.8932 37.331415),POINT(-121.901782 37.329732)
1630,201804301756541722,465,2018-04-30 17:56:54+00:00,Post St at Kearny St,19,2018-04-30 18:04:39+00:00,3rd St at Townsend St,66,1722,,Subscriber,,37.788975,-122.403452,37.77874161153677,-122.39274082710836,1972,Male,No,POINT(-122.403452 37.788975),POINT(-122.392740827108 37.7787416115368)
1631,201804301756542212,983,2018-04-30 17:56:54+00:00,Woolsey St at Sacramento St,272,2018-04-30 18:13:17+00:00,Downtown Berkeley BART,245,2212,,Subscriber,,37.850577684047856,-122.27817535400388,37.8703477,-122.2677637,1990,Male,Yes,POINT(-122.278175354004 37.8505776840479),POINT(-122.2677637 37.8703477)
1632,201804301756413876,1024,2018-04-30 17:56:41+00:00,Clay St at Battery St,14,2018-04-30 18:13:46+00:00,Esprit Park,126,3876,,Customer,,37.795001,-122.39997,37.7616343,-122.3906477,1984,Male,No,POINT(-122.39997 37.795001),POINT(-122.3906477 37.7616343)
1633,201804301756363343,783,2018-04-30 17:56:36+00:00,Townsend St at 5th St,80,2018-04-30 18:09:39+00:00,Harrison St at 20th St,129,3343,,Subscriber,,37.7753058,-122.39738,37.758862,-122.412544,1981,Male,No,POINT(-122.39738 37.7753058),POINT(-122.412544 37.758862)
1634,2018043017562827,628,2018-04-30 17:56:28+00:00,Berry St at 4th St,81,2018-04-30 18:06:56+00:00,2nd St at Townsend St,50,27,,Subscriber,,37.77588,-122.39317,37.780526,-122.390288,1973,Male,Yes,POINT(-122.39317 37.77588),POINT(-122.390288 37.780526)
1635,201804301756233915,949,2018-04-30 17:56:23+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2018-04-30 18:12:13+00:00,Mississippi St at 17th St,116,3915,,Subscriber,,37.795392,-122.394203,37.7648022,-122.3947713,1979,Male,No,POINT(-122.394203 37.795392),POINT(-122.3947713 37.7648022)
1636,201804301756202861,1231,2018-04-30 17:56:20+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 18:16:52+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2861,,Customer,,37.7913,-122.399051,37.776598,-122.395282,1990,Female,No,POINT(-122.399051 37.7913),POINT(-122.395282 37.776598)
1637,201804301756021126,343,2018-04-30 17:56:02+00:00,The Embarcadero at Sansome St,6,2018-04-30 18:01:46+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,1126,,Subscriber,,37.80477,-122.403234,37.795392,-122.394203,1989,Male,No,POINT(-122.403234 37.80477),POINT(-122.394203 37.795392)
1638,201804301755542100,123,2018-04-30 17:55:54+00:00,The Embarcadero at Steuart St,23,2018-04-30 17:57:57+00:00,The Embarcadero at Bryant St,28,2100,,Subscriber,,37.791464,-122.391034,37.78716801474664,-122.38809792330358,1968,Male,No,POINT(-122.391034 37.791464),POINT(-122.388097923304 37.7871680147466)
1639,201804301755492947,537,2018-04-30 17:55:49+00:00,20th St at Bryant St,125,2018-04-30 18:04:47+00:00,17th St at Valencia St,109,2947,,Subscriber,,37.7592005,-122.409851,37.7633158,-122.4219039,1981,Female,No,POINT(-122.409851 37.7592005),POINT(-122.4219039 37.7633158)
1640,201804301755443683,346,2018-04-30 17:55:44+00:00,S Park St at 3rd St,49,2018-04-30 18:01:31+00:00,5th St at Howard St,45,3683,,Subscriber,,37.7807601,-122.3949894,37.781752,-122.405127,1995,Male,No,POINT(-122.3949894 37.7807601),POINT(-122.405127 37.781752)
1641,201804301755422126,915,2018-04-30 17:55:42+00:00,3rd St at Townsend St,66,2018-04-30 18:10:57+00:00,Harrison St at 17th St,112,2126,,Customer,,37.77874161153677,-122.39274082710836,37.7638471,-122.4130036,1985,Female,No,POINT(-122.392740827108 37.7787416115368),POINT(-122.4130036 37.7638471)
1642,201804301755373791,614,2018-04-30 17:55:37+00:00,Berry St at 4th St,81,2018-04-30 18:05:51+00:00,Montgomery St BART Station (Market St at 2nd St),21,3791,,Subscriber,,37.77588,-122.39317,37.7896254,-122.400811,1988,Male,No,POINT(-122.39317 37.77588),POINT(-122.400811 37.7896254)
1643,201804301755362201,1074,2018-04-30 17:55:36+00:00,Golden Gate Ave at Polk St,41,2018-04-30 18:13:31+00:00,4th St at Mission Bay Blvd S,93,2201,,Subscriber,,37.78127,-122.41874,37.7704074,-122.3911984,1980,Male,No,POINT(-122.41874 37.78127),POINT(-122.3911984 37.7704074)
1644,201804301755344039,424,2018-04-30 17:55:34+00:00,Church St at Duboce Ave,85,2018-04-30 18:02:39+00:00,Broderick St at Oak St,71,4039,,Subscriber,,37.7700831,-122.4291557,37.7730627,-122.4390777,1990,Other,No,POINT(-122.4291557 37.7700831),POINT(-122.4390777 37.7730627)
1645,201804301755263036,725,2018-04-30 17:55:26+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2018-04-30 18:07:31+00:00,2nd St at Townsend St,50,3036,,Subscriber,,37.795392,-122.394203,37.780526,-122.390288,1977,Female,No,POINT(-122.394203 37.795392),POINT(-122.390288 37.780526)
1646,201804301755013117,880,2018-04-30 17:55:01+00:00,Market St at 10th St,58,2018-04-30 18:09:41+00:00,Valencia St at 21st St,127,3117,,Customer,,37.776619,-122.417385,37.7567083,-122.421025,1986,Female,No,POINT(-122.417385 37.776619),POINT(-122.421025 37.7567083)
1647,2018043017550157,408,2018-04-30 17:55:01+00:00,65th St at Hollis St,157,2018-04-30 18:01:49+00:00,Woolsey St at Sacramento St,272,57,,Subscriber,,37.8467842,-122.2913761,37.850577684047856,-122.27817535400388,1962,Female,No,POINT(-122.2913761 37.8467842),POINT(-122.278175354004 37.8505776840479)
1648,201804301754553192,352,2018-04-30 17:54:55+00:00,Steuart St at Market St,16,2018-04-30 18:00:48+00:00,The Embarcadero at Bryant St,28,3192,,Subscriber,,37.79413,-122.39443,37.78716801474664,-122.38809792330358,1963,Male,No,POINT(-122.39443 37.79413),POINT(-122.388097923304 37.7871680147466)
1649,201804301754551509,278,2018-04-30 17:54:55+00:00,Townsend St at 7th St,90,2018-04-30 17:59:33+00:00,Division St at Potrero Ave,89,1509,,Subscriber,,37.771058,-122.402717,37.76921786152374,-122.40764558315276,1965,Male,No,POINT(-122.402717 37.771058),POINT(-122.407645583153 37.7692178615237)
1650,20180430175452785,527,2018-04-30 17:54:52+00:00,Powell St BART Station (Market St at 4th St),3,2018-04-30 18:03:39+00:00,Davis St at Jackson St,11,785,,Subscriber,,37.78637526861584,-122.40490436553954,37.79728,-122.398436,1958,Male,No,POINT(-122.40490436554 37.7863752686158),POINT(-122.398436 37.79728)
1651,201804301754313181,232,2018-04-30 17:54:31+00:00,Townsend St at 7th St,90,2018-04-30 17:58:24+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,3181,,Subscriber,,37.771058,-122.402717,37.7766392,-122.3955263,1990,Male,No,POINT(-122.402717 37.771058),POINT(-122.3955263 37.7766392)
1652,201804301754182003,934,2018-04-30 17:54:18+00:00,Broadway at Battery St,9,2018-04-30 18:09:53+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2003,,Subscriber,,37.79857210846256,-122.40086898207666,37.776598,-122.395282,1975,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.395282 37.776598)
1653,201804301754042933,351,2018-04-30 17:54:04+00:00,Bryant St at 2nd St,343,2018-04-30 17:59:56+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2933,,Subscriber,,37.783171989315306,-122.39357203245164,37.795392,-122.394203,1992,Male,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.394203 37.795392)
1654,201804301753561821,752,2018-04-30 17:53:56+00:00,The Embarcadero at Vallejo St,8,2018-04-30 18:06:29+00:00,Yerba Buena Center for the Arts (Howard St at 3rd St),284,1821,,Subscriber,,37.799953,-122.398525,37.78487208436062,-122.40087568759915,1991,Female,No,POINT(-122.398525 37.799953),POINT(-122.400875687599 37.7848720843606)
1655,201804301753523668,1334,2018-04-30 17:53:52+00:00,22nd St Caltrain Station,130,2018-04-30 18:16:06+00:00,Cesar Chavez St at Dolores St,140,3668,,Subscriber,,37.75736899005735,-122.3920565843582,37.7478584,-122.4249863,1970,Male,No,POINT(-122.392056584358 37.7573689900574),POINT(-122.4249863 37.7478584)
1656,20180430175351247,328,2018-04-30 17:53:51+00:00,7th St at Brannan St,79,2018-04-30 17:59:19+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,247,,Subscriber,,37.7734919,-122.4036725,37.7810737,-122.4117382,1992,Male,No,POINT(-122.4036725 37.7734919),POINT(-122.4117382 37.7810737)
1657,201804301753483832,563,2018-04-30 17:53:48+00:00,Garfield Square (25th St at Harrison St),139,2018-04-30 18:03:11+00:00,Market St at 10th St,58,3832,,Subscriber,,37.7510171,-122.4119009,37.776619,-122.417385,1987,Male,No,POINT(-122.4119009 37.7510171),POINT(-122.417385 37.776619)
1658,20180430175345617,541,2018-04-30 17:53:45+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 18:02:46+00:00,Cyril Magnin St at Ellis St,4,617,,Subscriber,,37.7913,-122.399051,37.78588062694133,-122.4089150084319,1993,Male,Yes,POINT(-122.399051 37.7913),POINT(-122.408915008432 37.7858806269413)
1659,20180430175344402,610,2018-04-30 17:53:44+00:00,West Oakland BART Station,160,2018-04-30 18:03:54+00:00,32nd St at Adeline St,213,402,,Subscriber,,37.8053183,-122.2948365,37.8238474,-122.2811926,1982,Male,No,POINT(-122.2948365 37.8053183),POINT(-122.2811926 37.8238474)
1660,201804301753391248,172,2018-04-30 17:53:39+00:00,Davis St at Jackson St,11,2018-04-30 17:56:32+00:00,Embarcadero BART Station (Beale St at Market St),17,1248,,Subscriber,,37.79728,-122.398436,37.792251,-122.397086,1985,Female,No,POINT(-122.398436 37.79728),POINT(-122.397086 37.792251)
1661,201804301753343905,907,2018-04-30 17:53:34+00:00,Raymond Kimbell Playground,31,2018-04-30 18:08:42+00:00,Valencia St at 16th St,98,3905,,Customer,,37.78381270927812,-122.4345588684082,37.765052,-122.4218661,1992,Female,No,POINT(-122.434558868408 37.7838127092781),POINT(-122.4218661 37.765052)
1662,201804301753341968,410,2018-04-30 17:53:34+00:00,29th St at Tiffany Ave,147,2018-04-30 18:00:24+00:00,Valencia St at 22nd St,133,1968,,Customer,,37.7440667,-122.4214722,37.7552126,-122.4209752,1986,Male,No,POINT(-122.4214722 37.7440667),POINT(-122.4209752 37.7552126)
1663,201804301753342930,400,2018-04-30 17:53:34+00:00,Spear St at Folsom St,24,2018-04-30 18:00:15+00:00,S Park St at 3rd St,49,2930,,Subscriber,,37.7896767,-122.3904285,37.7807601,-122.3949894,1988,Male,No,POINT(-122.3904285 37.7896767),POINT(-122.3949894 37.7807601)
1664,201804301753283044,238,2018-04-30 17:53:28+00:00,49th St at Telegraph Ave,175,2018-04-30 17:57:26+00:00,Bushrod Park,169,3044,,Subscriber,,37.8359455,-122.2623663,37.8465156,-122.2653043,1970,Male,No,POINT(-122.2623663 37.8359455),POINT(-122.2653043 37.8465156)
1665,201804301753223619,709,2018-04-30 17:53:22+00:00,Market St at 10th St,58,2018-04-30 18:05:12+00:00,Howard St at Beale St,22,3619,,Subscriber,,37.776619,-122.417385,37.789756,-122.394643,1990,Male,No,POINT(-122.417385 37.776619),POINT(-122.394643 37.789756)
1666,201804301753173007,634,2018-04-30 17:53:17+00:00,Market St at 10th St,58,2018-04-30 18:03:52+00:00,San Francisco Caltrain (Townsend St at 4th St),30,3007,,Subscriber,,37.776619,-122.417385,37.776598,-122.395282,1973,Male,No,POINT(-122.417385 37.776619),POINT(-122.395282 37.776598)
1667,201804301753174027,527,2018-04-30 17:53:17+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2018-04-30 18:02:05+00:00,Mississippi St at 17th St,116,4027,,Subscriber,,37.776598,-122.395282,37.7648022,-122.3947713,1977,Male,No,POINT(-122.395282 37.776598),POINT(-122.3947713 37.7648022)
1668,20180430175315488,382,2018-04-30 17:53:15+00:00,Bay Pl at Vernon St,195,2018-04-30 17:59:38+00:00,Telegraph Ave at 19th St,183,488,,Subscriber,,37.81231409135146,-122.26077854633331,37.8087021,-122.2699271,1988,Male,No,POINT(-122.260778546333 37.8123140913515),POINT(-122.2699271 37.8087021)
1669,20180430175313254,141,2018-04-30 17:53:13+00:00,Bryant St at 2nd St,343,2018-04-30 17:55:35+00:00,Beale St at Harrison St,27,254,,Subscriber,,37.783171989315306,-122.39357203245164,37.7880593,-122.3918648,1980,Male,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.3918648 37.7880593)
1670,201804301753121174,501,2018-04-30 17:53:12+00:00,Rockridge BART Station,171,2018-04-30 18:01:33+00:00,Russell St at College Ave,249,1174,,Subscriber,,37.84427875399067,-122.251900434494,37.8584732,-122.2532529,1982,Female,No,POINT(-122.251900434494 37.8442787539907),POINT(-122.2532529 37.8584732)
1671,201804301753031730,77,2018-04-30 17:53:03+00:00,S Van Ness Ave at Market St,59,2018-04-30 17:54:20+00:00,Market St at 10th St,58,1730,,Subscriber,,37.774814,-122.418954,37.776619,-122.417385,1980,Male,No,POINT(-122.418954 37.774814),POINT(-122.417385 37.776619)
1672,201804301753021679,686,2018-04-30 17:53:02+00:00,Broadway at Kearny,323,2018-04-30 18:04:28+00:00,Clay St at Battery St,14,1679,,Subscriber,,37.79801364395978,-122.40595042705534,37.795001,-122.39997,1987,Female,No,POINT(-122.405950427055 37.7980136439598),POINT(-122.39997 37.795001)
1673,201804301752481666,665,2018-04-30 17:52:48+00:00,Broadway at Battery St,9,2018-04-30 18:03:53+00:00,2nd St at Townsend St,50,1666,,Subscriber,,37.79857210846256,-122.40086898207666,37.780526,-122.390288,1958,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.390288 37.780526)
1674,201804301752452261,159,2018-04-30 17:52:45+00:00,Market St at 10th St,58,2018-04-30 17:55:25+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2261,,Subscriber,,37.776619,-122.417385,37.7810737,-122.4117382,1998,Male,No,POINT(-122.417385 37.776619),POINT(-122.4117382 37.7810737)
1675,201804301752453611,1214,2018-04-30 17:52:45+00:00,Howard St at Beale St,22,2018-04-30 18:12:59+00:00,4th St at Mission Bay Blvd S,93,3611,,Customer,,37.789756,-122.394643,37.7704074,-122.3911984,1979,Male,No,POINT(-122.394643 37.789756),POINT(-122.3911984 37.7704074)
1676,201804301752363938,184,2018-04-30 17:52:36+00:00,Powell St BART Station (Market St at 5th St),5,2018-04-30 17:55:41+00:00,Powell St BART Station (Market St at 5th St),5,3938,,Subscriber,,37.78389935708493,-122.4084448814392,37.78389935708493,-122.4084448814392,1995,Female,No,POINT(-122.408444881439 37.7838993570849),POINT(-122.408444881439 37.7838993570849)
1677,201804301752352273,670,2018-04-30 17:52:35+00:00,4th St at Mission Bay Blvd S,93,2018-04-30 18:03:45+00:00,Spear St at Folsom St,24,2273,,Subscriber,,37.7704074,-122.3911984,37.7896767,-122.3904285,1981,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.3904285 37.7896767)
1678,20180430175227856,524,2018-04-30 17:52:27+00:00,Union Square (Powell St at Post St),324,2018-04-30 18:01:12+00:00,5th St at Brannan St,64,856,,Subscriber,,37.788299978150825,-122.40853071212769,37.7767539,-122.3990176,1973,Male,No,POINT(-122.408530712128 37.7882999781508),POINT(-122.3990176 37.7767539)
1679,201804301752272967,787,2018-04-30 17:52:27+00:00,4th St at Mission Bay Blvd S,93,2018-04-30 18:05:35+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2967,,Subscriber,,37.7704074,-122.3911984,37.795392,-122.394203,1980,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.394203 37.795392)
1680,20180430175222360,225,2018-04-30 17:52:22+00:00,West Oakland BART Station,160,2018-04-30 17:56:07+00:00,14th St at Mandela Pkwy,230,360,,Subscriber,,37.8053183,-122.2948365,37.8107432,-122.2914153,1987,Female,No,POINT(-122.2948365 37.8053183),POINT(-122.2914153 37.8107432)
1681,20180430175217991,640,2018-04-30 17:52:17+00:00,Grand Ave at Webster St,181,2018-04-30 18:02:57+00:00,Broadway at 40th St,211,991,,Subscriber,,37.8113768,-122.2651925,37.8277573,-122.2567156,1960,Male,No,POINT(-122.2651925 37.8113768),POINT(-122.2567156 37.8277573)
1682,201804301752111602,293,2018-04-30 17:52:11+00:00,Townsend St at 5th St,80,2018-04-30 17:57:05+00:00,Division St at Potrero Ave,89,1602,,Subscriber,,37.7753058,-122.39738,37.76921786152374,-122.40764558315276,1992,Female,No,POINT(-122.39738 37.7753058),POINT(-122.407645583153 37.7692178615237)
1683,20180430175207463,297,2018-04-30 17:52:07+00:00,19th Street BART Station,182,2018-04-30 17:57:05+00:00,Grand Ave at Perkins St,196,463,,Subscriber,,37.8090126,-122.2682473,37.80889393398715,-122.25646018981932,1987,Female,No,POINT(-122.2682473 37.8090126),POINT(-122.256460189819 37.8088939339872)
1684,20180430175206709,840,2018-04-30 17:52:06+00:00,Spear St at Folsom St,24,2018-04-30 18:06:06+00:00,4th St at Mission Bay Blvd S,93,709,,Subscriber,,37.7896767,-122.3904285,37.7704074,-122.3911984,1971,Male,No,POINT(-122.3904285 37.7896767),POINT(-122.3911984 37.7704074)
1685,201804301752002349,484,2018-04-30 17:52:00+00:00,26th Ave at International Blvd,226,2018-04-30 18:00:04+00:00,Foothill Blvd at Harrington Ave,228,2349,,Subscriber,,37.781123,-122.2329915,37.77993,-122.2177284,1961,Female,No,POINT(-122.2329915 37.781123),POINT(-122.2177284 37.77993)
1686,201804301752002146,722,2018-04-30 17:52:00+00:00,Folsom St at 9th St,78,2018-04-30 18:04:03+00:00,Valencia St at 16th St,98,2146,,Subscriber,,37.7737172,-122.4116467,37.765052,-122.4218661,1991,Female,No,POINT(-122.4116467 37.7737172),POINT(-122.4218661 37.765052)
1687,201804301751581578,320,2018-04-30 17:51:58+00:00,11th St at Bryant St,88,2018-04-30 17:57:19+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,1578,,Subscriber,,37.7700298,-122.4117258,37.7766392,-122.3955263,1968,Male,No,POINT(-122.4117258 37.7700298),POINT(-122.3955263 37.7766392)
1688,201804301751533797,801,2018-04-30 17:51:53+00:00,16th St Mission BART Station 2,223,2018-04-30 18:05:14+00:00,Central Ave at Fell St,70,3797,,Subscriber,,37.7647652154977,-122.42009103298186,37.77331087889723,-122.44429260492323,1984,Male,No,POINT(-122.420091032982 37.7647652154977),POINT(-122.444292604923 37.7733108788972)
1689,201804301751503130,219,2018-04-30 17:51:50+00:00,MacArthur BART Station,176,2018-04-30 17:55:29+00:00,Mosswood Park,212,3130,,Subscriber,,37.82840997305853,-122.26631462574004,37.8249311,-122.2604787,1994,Male,No,POINT(-122.26631462574 37.8284099730585),POINT(-122.2604787 37.8249311)
1690,201804301751493188,388,2018-04-30 17:51:49+00:00,Berry St at 4th St,81,2018-04-30 17:58:17+00:00,The Embarcadero at Bryant St,28,3188,,Subscriber,,37.77588,-122.39317,37.78716801474664,-122.38809792330358,1981,Male,No,POINT(-122.39317 37.77588),POINT(-122.388097923304 37.7871680147466)
1691,20180430175148450,494,2018-04-30 17:51:48+00:00,West Oakland BART Station,160,2018-04-30 18:00:03+00:00,DeFremery Park,218,450,,Subscriber,,37.8053183,-122.2948365,37.8123315,-122.2851712,1971,Female,Yes,POINT(-122.2948365 37.8053183),POINT(-122.2851712 37.8123315)
1692,201804301751471753,146,2018-04-30 17:51:47+00:00,The Embarcadero at Vallejo St,8,2018-04-30 17:54:13+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,1753,,Subscriber,,37.799953,-122.398525,37.795392,-122.394203,1979,Male,No,POINT(-122.398525 37.799953),POINT(-122.394203 37.795392)
1693,201804301751433864,566,2018-04-30 17:51:43+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2018-04-30 18:01:10+00:00,Folsom St at 15th St,99,3864,,Subscriber,,37.7766392,-122.3955263,37.7670373,-122.4154425,1993,Male,No,POINT(-122.3955263 37.7766392),POINT(-122.4154425 37.7670373)
1694,201804301751393842,318,2018-04-30 17:51:39+00:00,Division St at Potrero Ave,89,2018-04-30 17:56:58+00:00,San Francisco Caltrain (Townsend St at 4th St),30,3842,,Subscriber,,37.76921786152374,-122.40764558315276,37.776598,-122.395282,1978,Male,No,POINT(-122.407645583153 37.7692178615237),POINT(-122.395282 37.776598)
